Participant Code,Region,log_berpikir,k_numerikal,d_analisa,k_verbal,o_hasil,fleks,s_kerja,m_prestasi,kerjasama,k_interpersonal,pil_jabatan,prosen_kecocokan,hasil_rekomendasi
DCX_12292,-,2,3,3,3,2,1,3,3,3,2,DBT,74.17,Dipertimbangkan
DCX_12293,-,3,3,3,3,3,2,3,2,2,3,DBT,80.83,Dipertimbangkan
DCX_12294,-,2,2,4,3,3,1,3,3,3,2,DBT,75.83,Dipertimbangkan
DCX_12295,-,2,1,3,3,4,2,3,3,2,2,DBT,72.5,Dipertimbangkan
DCX_12296,-,3,2,4,3,3,2,3,3,3,4,DBT,85.83,Dipertimbangkan
DCX_12297,-,3,2,3,3,4,3,3,3,3,4,DBT,89.17,Dipertimbangkan
DCX_12298,-,1,2,3,1,4,3,3,3,4,3,DBT,77.5,Dipertimbangkan
DCX_12299,-,2,2,3,2,3,2,3,4,3,3,DBT,80,Dipertimbangkan
DCX_12300,-,3,3,4,3,3,2,3,3,3,2,DBT,85.83,Dipertimbangkan
DCX_12301,-,1,2,3,2,3,2,3,2,3,3,DBT,71.67,Dipertimbangkan
DCX_12302,-,1,1,3,2,4,2,3,3,4,3,DBT,73.33,Dipertimbangkan
DCX_12303,-,1,2,2,1,4,4,3,3,2,3,DBT,71.67,Dipertimbangkan
DCX_12304,-,3,2,3,3,2,2,1,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12305,-,3,2,4,3,4,1,3,3,3,2,DBT,81.67,Dipertimbangkan
DCX_12306,-,2,2,4,3,3,3,3,3,4,4,DBT,85.83,Dipertimbangkan
DCX_12307,-,2,1,3,2,3,3,2,2,4,4,DBT,71.67,Dipertimbangkan
DCX_12308,-,2,1,4,3,4,3,3,3,2,3,DBT,81.67,Dipertimbangkan
DCX_12309,-,3,2,3,3,2,2,1,4,3,3,DBT,76.67,Dipertimbangkan
DCX_12310,-,2,3,2,2,3,2,3,3,3,3,DBT,78.33,Dipertimbangkan
DCX_12311,-,3,3,3,3,3,2,2,4,4,3,DBT,85.83,Dipertimbangkan
DCX_12312,-,2,2,4,2,2,2,3,2,3,2,DBT,71.67,Dipertimbangkan
DCX_12313,-,2,3,2,2,4,2,3,2,4,3,DBT,78.33,Dipertimbangkan
DCX_12314,-,2,2,4,3,3,2,3,3,4,4,DBT,82.5,Dipertimbangkan
DCX_12315,-,2,2,2,2,3,2,3,2,3,3,DBT,72.5,Dipertimbangkan
DCX_12316,-,3,2,4,3,4,2,4,2,3,3,DBT,85.83,Dipertimbangkan
DCX_12317,-,3,3,3,3,3,3,3,3,3,2,DBT,86.67,Dipertimbangkan
DCX_12318,-,3,2,3,3,3,2,2,2,4,4,DBT,77.5,Dipertimbangkan
DCX_12319,-,1,1,2,1,4,2,3,4,3,3,DBT,70.83,Dipertimbangkan
DCX_12320,-,3,3,3,3,3,1,3,3,2,2,DBT,76.67,Dipertimbangkan
DCX_12321,-,2,2,3,3,3,2,4,2,2,3,DBT,74.17,Dipertimbangkan
DCX_12322,-,3,2,3,3,3,2,3,2,3,3,DBT,80.83,Dipertimbangkan
DCX_12323,-,2,2,4,2,3,2,4,3,2,2,DBT,73.33,Dipertimbangkan
DCX_12324,-,3,2,3,3,3,2,3,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12325,-,2,3,4,2,3,3,3,2,4,3,DBT,84.17,Dipertimbangkan
DCX_12326,-,2,2,2,2,4,2,3,3,4,3,DBT,77.5,Dipertimbangkan
DCX_12327,-,2,3,4,3,3,1,3,2,2,2,DBT,73.33,Dipertimbangkan
DCX_12328,-,3,2,4,3,3,1,3,3,3,2,DBT,79.17,Dipertimbangkan
DCX_12329,-,2,2,3,2,3,2,3,2,4,2,DBT,71.67,Dipertimbangkan
DCX_12330,-,3,2,4,3,4,2,3,3,4,3,DBT,88.33,Dipertimbangkan
DCX_12331,-,3,3,4,3,2,2,2,3,3,4,DBT,83.33,Dipertimbangkan
DCX_12332,-,2,2,2,2,3,2,3,2,4,3,DBT,72.5,Dipertimbangkan
DCX_12333,-,3,2,3,3,3,2,3,3,3,2,DBT,80,Dipertimbangkan
DCX_12334,-,3,2,4,3,1,2,2,2,2,3,DBT,71.67,Dipertimbangkan
DCX_12335,-,3,2,3,3,4,3,4,3,1,3,DBT,82.5,Dipertimbangkan
DCX_12336,-,2,2,1,2,4,3,3,3,3,4,DBT,78.33,Dipertimbangkan
DCX_12337,-,2,3,2,2,3,3,3,3,3,3,DBT,81.67,Dipertimbangkan
DCX_12338,-,2,1,4,3,4,3,3,2,2,3,DBT,79.17,Dipertimbangkan
DCX_12339,-,2,1,3,2,3,2,3,3,3,2,DBT,70.83,Dipertimbangkan
DCX_12340,-,1,2,3,1,3,3,3,2,3,3,DBT,72.5,Dipertimbangkan
DCX_12341,-,4,3,4,4,3,1,3,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12342,-,2,2,3,3,2,2,3,2,3,2,DBT,71.67,Dipertimbangkan
DCX_12343,-,2,1,3,2,3,3,2,2,3,3,DBT,71.67,Dipertimbangkan
DCX_12344,-,3,3,3,3,3,3,2,2,3,4,DBT,84.17,Dipertimbangkan
DCX_12345,-,2,1,4,3,3,2,2,3,3,3,DBT,75.83,Dipertimbangkan
DCX_12346,-,3,2,3,3,3,2,3,2,3,3,DBT,80.83,Dipertimbangkan
DCX_12347,-,1,3,3,1,4,3,3,3,4,3,DBT,80.83,Dipertimbangkan
DCX_12348,-,3,3,4,3,3,2,3,2,3,2,DBT,83.33,Dipertimbangkan
DCX_12349,-,2,2,3,2,2,2,2,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12350,-,2,2,4,3,4,2,4,3,3,3,DBT,85,Dipertimbangkan
DCX_12351,-,2,2,3,2,4,2,3,4,3,3,DBT,82.5,Dipertimbangkan
DCX_12352,-,3,2,4,3,3,2,3,2,3,2,DBT,80,Dipertimbangkan
DCX_12353,-,2,2,2,2,3,2,3,2,3,3,DBT,72.5,Dipertimbangkan
DCX_12354,-,2,2,2,3,3,2,2,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12355,-,2,2,3,2,4,2,4,2,2,3,DBT,74.17,Dipertimbangkan
DCX_12356,-,1,2,3,1,3,3,2,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12357,-,2,2,3,2,3,2,2,3,3,2,DBT,70.83,Dipertimbangkan
DCX_12358,-,2,1,4,2,3,2,3,2,4,3,DBT,74.17,Dipertimbangkan
DCX_12359,-,2,3,5,3,3,2,3,3,3,2,DBT,82.5,Dipertimbangkan
DCX_12360,-,2,2,4,3,4,3,3,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12361,-,2,1,4,2,3,2,2,2,3,3,DBT,70.83,Dipertimbangkan
DCX_12362,-,2,3,3,2,4,2,3,3,3,2,DBT,80,Dipertimbangkan
DCX_12363,-,1,1,3,2,4,2,3,4,4,3,DBT,75.83,Dipertimbangkan
DCX_12364,-,1,1,3,1,4,3,3,3,4,3,DBT,74.17,Dipertimbangkan
DCX_12365,-,3,3,3,3,3,1,2,4,3,2,DBT,79.17,Dipertimbangkan
DCX_12366,-,2,2,5,3,4,2,4,3,3,2,DBT,81.67,Dipertimbangkan
DCX_12367,-,2,2,3,2,3,2,3,4,2,2,DBT,73.33,Dipertimbangkan
DCX_12368,-,3,2,4,3,3,2,2,3,2,3,DBT,79.17,Dipertimbangkan
DCX_12369,-,2,2,4,2,3,2,3,3,4,4,DBT,80,Dipertimbangkan
DCX_12370,-,3,3,4,3,3,2,4,2,2,2,DBT,80,Dipertimbangkan
DCX_12371,-,3,3,4,3,3,3,2,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12372,-,3,2,4,3,3,2,3,3,4,3,DBT,85.83,Dipertimbangkan
DCX_12373,-,1,2,4,1,3,2,2,5,3,3,DBT,73.33,Dipertimbangkan
DCX_12374,-,1,1,2,1,4,3,3,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12375,-,2,2,4,2,3,2,2,4,4,3,DBT,79.17,Dipertimbangkan
DCX_12376,-,2,2,2,2,3,2,3,3,3,3,DBT,75,Dipertimbangkan
DCX_12377,-,2,2,3,3,3,2,3,2,3,3,DBT,77.5,Dipertimbangkan
DCX_12378,-,2,2,3,2,3,2,2,3,3,4,DBT,74.17,Dipertimbangkan
DCX_12379,-,2,2,3,2,3,2,2,3,3,2,DBT,70.83,Dipertimbangkan
DCX_12380,-,2,2,2,2,4,2,3,3,3,2,DBT,74.17,Dipertimbangkan
DCX_12381,-,3,1,3,4,3,1,3,3,2,2,DBT,72.5,Dipertimbangkan
DCX_12382,-,1,1,3,2,3,2,3,3,3,3,DBT,70.83,Dipertimbangkan
DCX_12383,-,2,3,4,3,2,3,1,3,3,2,DBT,76.67,Dipertimbangkan
DCX_12384,-,2,1,3,2,4,2,3,3,3,3,DBT,76.67,Dipertimbangkan
DCX_12385,-,3,2,3,3,3,3,2,2,3,3,DBT,80.83,Dipertimbangkan
DCX_12386,-,2,2,4,1,3,1,3,2,3,3,DBT,71.67,Dipertimbangkan
DCX_12387,-,2,1,3,3,3,2,2,3,3,3,DBT,73.33,Dipertimbangkan
DCX_12388,-,2,3,4,2,3,1,3,3,3,2,DBT,76.67,Dipertimbangkan
DCX_12389,-,2,2,4,3,2,4,1,3,3,3,DBT,76.67,Dipertimbangkan
DCX_12390,-,3,4,4,3,3,2,2,4,3,3,DBT,88.33,Dipertimbangkan
DCX_12391,-,3,4,5,3,3,2,3,2,3,3,DBT,86.67,Dipertimbangkan
DCX_12392,-,3,2,3,3,3,2,2,2,3,3,DBT,77.5,Dipertimbangkan
DCX_12393,-,3,4,4,2,3,2,3,3,4,3,DBT,86.67,Dipertimbangkan
DCX_12394,-,3,2,5,3,4,3,2,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12395,-,2,2,3,2,3,2,3,3,2,3,DBT,74.17,Dipertimbangkan
DCX_12396,-,2,2,2,2,3,2,3,4,3,3,DBT,77.5,Dipertimbangkan
DCX_12397,-,2,1,3,2,4,2,4,3,3,3,DBT,76.67,Dipertimbangkan
DCX_12398,-,2,3,2,2,2,3,1,4,3,3,DBT,75,Dipertimbangkan
DCX_12399,-,3,2,3,3,4,2,4,3,2,2,DBT,79.17,Dipertimbangkan
DCX_12400,-,2,1,4,3,3,2,3,2,4,3,DBT,76.67,Dipertimbangkan
DCX_12401,-,3,3,3,3,4,2,3,3,4,3,DBT,89.17,Dipertimbangkan
DCX_12402,-,2,2,3,3,2,2,2,4,4,3,DBT,76.67,Dipertimbangkan
DCX_12403,-,2,2,2,2,4,1,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12404,-,3,3,3,3,3,2,2,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12405,-,2,3,3,3,3,3,2,3,3,2,DBT,80,Dipertimbangkan
DCX_12406,-,2,2,3,2,3,1,3,3,3,2,DBT,70.83,Dipertimbangkan
DCX_12407,-,2,2,2,2,4,2,3,3,2,2,DBT,70.83,Dipertimbangkan
DCX_12408,-,2,3,4,3,3,2,4,2,2,2,DBT,76.67,Dipertimbangkan
DCX_12409,-,2,2,2,2,3,3,2,3,3,3,DBT,75,Dipertimbangkan
DCX_12410,-,2,2,3,3,3,2,2,3,3,3,DBT,76.67,Dipertimbangkan
DCX_12411,-,2,2,3,2,3,1,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12412,-,3,3,3,3,4,2,3,2,3,3,DBT,86.67,Dipertimbangkan
DCX_12413,-,3,2,3,3,2,3,2,2,3,4,DBT,78.33,Dipertimbangkan
DCX_12414,-,2,2,4,2,3,2,2,4,4,3,DBT,79.17,Dipertimbangkan
DCX_12415,-,2,1,3,3,4,3,2,3,4,3,DBT,79.17,Dipertimbangkan
DCX_12416,-,2,3,3,2,4,2,4,3,3,2,DBT,80,Dipertimbangkan
DCX_12417,-,1,2,3,1,3,2,3,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12418,-,3,2,3,3,2,2,2,1,3,4,DBT,72.5,Dipertimbangkan
DCX_12419,-,1,2,3,1,3,3,3,3,3,4,DBT,75,Dipertimbangkan
DCX_12420,-,2,3,3,3,3,2,3,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12421,-,3,2,2,3,4,2,3,3,4,3,DBT,83.33,Dipertimbangkan
DCX_12422,-,1,2,3,2,4,2,3,3,4,4,DBT,76.67,Dipertimbangkan
DCX_12423,-,2,2,3,2,4,3,3,3,4,4,DBT,83.33,Dipertimbangkan
DCX_12424,-,2,3,2,3,2,3,3,2,3,3,DBT,79.17,Dipertimbangkan
DCX_12425,-,3,1,3,3,3,3,3,2,3,4,DBT,80.83,Dipertimbangkan
DCX_12426,-,1,2,3,1,3,3,3,2,3,4,DBT,72.5,Dipertimbangkan
DCX_12427,-,3,2,3,3,4,2,3,3,4,4,DBT,85.83,Dipertimbangkan
DCX_12428,-,2,2,1,1,4,2,4,4,3,3,DBT,75,Dipertimbangkan
DCX_12429,-,3,3,3,3,4,2,3,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12430,-,3,2,4,3,3,2,3,3,3,3,DBT,85.83,Dipertimbangkan
DCX_12431,-,2,2,2,2,3,2,3,2,4,4,DBT,72.5,Dipertimbangkan
DCX_12432,-,2,2,3,2,4,3,3,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12433,-,3,2,4,3,4,2,3,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12434,-,2,2,4,2,4,3,4,3,3,3,DBT,85.83,Dipertimbangkan
DCX_12435,-,2,2,3,2,3,2,3,2,3,2,DBT,71.67,Dipertimbangkan
DCX_12436,-,2,2,3,2,3,2,3,3,3,2,DBT,74.17,Dipertimbangkan
DCX_12437,-,2,2,2,2,3,2,3,3,3,3,DBT,75,Dipertimbangkan
DCX_12438,-,1,2,2,1,4,3,3,3,4,3,DBT,75,Dipertimbangkan
DCX_12439,-,2,3,3,3,4,2,3,3,3,3,DBT,85.83,Dipertimbangkan
DCX_12440,-,2,3,3,2,3,2,3,3,4,3,DBT,80.83,Dipertimbangkan
DCX_12441,-,2,3,3,2,3,2,3,2,3,3,DBT,78.33,Dipertimbangkan
DCX_12442,-,2,2,4,2,3,2,3,2,2,3,DBT,74.17,Dipertimbangkan
DCX_12443,-,3,3,3,3,3,1,3,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12444,-,2,2,2,2,4,2,3,3,4,3,DBT,77.5,Dipertimbangkan
DCX_12445,-,3,2,5,3,4,2,4,2,2,2,DBT,79.17,Dipertimbangkan
DCX_12446,-,2,2,2,2,4,2,3,3,2,3,DBT,74.17,Dipertimbangkan
DCX_12447,-,2,2,3,2,4,3,3,3,3,4,DBT,83.33,Dipertimbangkan
DCX_12448,-,2,2,3,2,3,3,2,2,4,4,DBT,75,Dipertimbangkan
DCX_12449,-,3,4,5,3,2,2,3,2,3,3,DBT,84.17,Dipertimbangkan
DCX_12450,-,3,2,4,3,3,3,3,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12451,-,2,2,3,2,4,2,4,2,3,2,DBT,74.17,Dipertimbangkan
DCX_12452,-,3,2,4,3,3,2,2,3,4,3,DBT,82.5,Dipertimbangkan
DCX_12453,-,2,1,3,3,4,3,2,2,3,3,DBT,76.67,Dipertimbangkan
DCX_12454,-,2,1,2,3,4,3,3,3,3,4,DBT,80,Dipertimbangkan
DCX_12455,-,4,4,4,4,3,1,3,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12456,-,2,2,3,2,3,2,3,3,2,2,DBT,70.83,Dipertimbangkan
DCX_12457,-,3,4,2,3,3,2,3,2,2,2,DBT,75,Dipertimbangkan
DCX_12458,-,2,1,2,2,3,2,2,4,4,3,DBT,70.83,Dipertimbangkan
DCX_12459,-,3,3,3,3,3,3,3,2,3,2,DBT,84.17,Dipertimbangkan
DCX_12460,-,2,2,3,2,4,3,3,4,3,2,DBT,82.5,Dipertimbangkan
DCX_12461,-,2,2,4,1,4,2,3,4,4,3,DBT,82.5,Dipertimbangkan
DCX_12462,-,3,3,4,3,3,2,3,2,3,2,DBT,83.33,Dipertimbangkan
DCX_12463,-,1,2,3,1,3,3,2,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12464,-,2,1,3,2,3,2,3,3,4,3,DBT,74.17,Dipertimbangkan
DCX_12465,-,3,3,3,3,3,1,3,2,3,3,DBT,80.83,Dipertimbangkan
DCX_12466,-,2,2,3,2,3,1,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12467,-,3,3,5,3,4,2,2,3,4,3,DBT,88.33,Dipertimbangkan
DCX_12468,-,3,3,4,3,3,3,3,2,3,3,DBT,90,Dipertimbangkan
DCX_12469,-,2,2,2,1,3,3,3,3,3,3,DBT,75.83,Dipertimbangkan
DCX_12470,-,1,2,2,1,4,2,4,4,3,2,DBT,70.83,Dipertimbangkan
DCX_12471,-,3,2,3,3,4,2,4,3,3,2,DBT,82.5,Dipertimbangkan
DCX_12472,-,2,1,2,3,3,2,2,3,3,3,DBT,70.83,Dipertimbangkan
DCX_12473,-,2,2,1,2,3,2,3,3,4,3,DBT,72.5,Dipertimbangkan
DCX_12474,-,2,1,2,2,4,3,3,2,4,3,DBT,75,Dipertimbangkan
DCX_12475,-,2,2,4,2,3,2,3,3,3,2,DBT,76.67,Dipertimbangkan
DCX_12476,-,2,2,3,3,4,2,4,2,3,2,DBT,76.67,Dipertimbangkan
DCX_12477,-,3,3,4,3,3,2,3,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12478,-,1,2,2,2,4,2,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12479,-,3,4,3,3,3,2,3,3,3,3,DBT,86.67,Dipertimbangkan
DCX_12480,-,2,3,4,2,4,2,4,4,3,2,DBT,85,Dipertimbangkan
DCX_12481,-,1,2,2,1,3,3,3,3,4,4,DBT,72.5,Dipertimbangkan
DCX_12482,-,2,2,4,2,3,1,4,2,2,3,DBT,70.83,Dipertimbangkan
DCX_12483,-,2,2,3,2,3,1,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12484,-,3,4,3,3,3,2,3,3,3,2,DBT,83.33,Dipertimbangkan
DCX_12485,-,2,2,5,2,4,2,4,2,2,3,DBT,76.67,Dipertimbangkan
DCX_12486,-,2,2,2,2,2,2,2,4,3,3,DBT,71.67,Dipertimbangkan
DCX_12487,-,2,1,3,3,3,2,1,4,3,3,DBT,72.5,Dipertimbangkan
DCX_12488,-,3,2,4,3,3,3,3,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12489,-,2,1,3,3,2,3,2,2,3,4,DBT,71.67,Dipertimbangkan
DCX_12490,-,2,2,3,2,4,2,4,4,3,2,DBT,79.17,Dipertimbangkan
DCX_12491,-,3,2,3,3,4,2,4,2,3,2,DBT,80,Dipertimbangkan
DCX_12492,-,2,2,2,2,4,3,3,3,3,3,DBT,80.83,Dipertimbangkan
DCX_12493,-,2,1,3,2,3,3,3,4,3,2,DBT,76.67,Dipertimbangkan
DCX_12494,-,3,2,3,3,3,1,3,3,3,3,DBT,80,Dipertimbangkan
DCX_12495,-,1,2,2,1,4,2,3,3,4,3,DBT,71.67,Dipertimbangkan
DCX_12496,-,2,2,4,3,3,2,3,2,3,3,DBT,80,Dipertimbangkan
DCX_12497,-,1,3,3,1,3,2,3,3,3,2,DBT,71.67,Dipertimbangkan
DCX_12498,-,1,1,2,2,4,2,3,3,3,3,DBT,70.83,Dipertimbangkan
DCX_12499,-,1,2,3,1,4,2,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12500,-,2,2,4,2,3,3,3,2,4,4,DBT,80.83,Dipertimbangkan
DCX_12501,-,3,2,4,4,4,2,4,3,2,3,DBT,87.5,Dipertimbangkan
DCX_12502,-,2,2,2,2,3,3,2,2,4,4,DBT,72.5,Dipertimbangkan
DCX_12503,-,1,1,3,2,3,3,2,4,3,3,DBT,73.33,Dipertimbangkan
DCX_12504,-,2,2,4,2,3,3,2,2,2,3,DBT,74.17,Dipertimbangkan
DCX_12505,-,3,3,3,3,3,1,3,3,3,2,DBT,80,Dipertimbangkan
DCX_12506,-,2,1,3,2,4,2,3,3,3,2,DBT,73.33,Dipertimbangkan
DCX_12507,-,2,2,2,3,3,3,3,3,4,3,DBT,80.83,Dipertimbangkan
DCX_12508,-,3,2,5,3,4,2,4,3,3,2,DBT,85,Dipertimbangkan
DCX_12509,-,2,2,4,3,4,3,3,3,3,3,DBT,88.33,Dipertimbangkan
DCX_12510,-,2,2,3,3,3,2,2,4,3,3,DBT,79.17,Dipertimbangkan
DCX_12511,-,3,3,4,3,2,2,2,2,2,3,DBT,77.5,Dipertimbangkan
DCX_12512,-,3,2,3,3,4,2,3,3,3,2,DBT,82.5,Dipertimbangkan
DCX_12513,-,2,2,2,2,4,2,3,3,2,2,DBT,70.83,Dipertimbangkan
DCX_12514,-,3,3,3,3,3,2,3,2,2,3,DBT,80.83,Dipertimbangkan
DCX_12515,-,3,3,4,3,3,2,3,2,2,3,DBT,83.33,Dipertimbangkan
DCX_12516,-,2,1,3,3,3,3,3,2,3,3,DBT,77.5,Dipertimbangkan
DCX_12517,-,3,2,4,3,2,3,2,2,3,4,DBT,80.83,Dipertimbangkan
DCX_12518,-,2,1,4,3,3,3,2,2,4,3,DBT,76.67,Dipertimbangkan
DCX_12519,-,2,1,4,2,4,2,3,3,3,2,DBT,75.83,Dipertimbangkan
DCX_12520,-,3,3,3,3,3,2,2,4,2,2,DBT,79.17,Dipertimbangkan
DCX_12521,-,3,2,4,3,3,2,3,3,3,2,DBT,82.5,Dipertimbangkan
DCX_12522,-,2,1,3,2,3,2,2,3,4,4,DBT,70.83,Dipertimbangkan
DCX_12523,-,2,1,2,3,3,3,2,4,3,3,DBT,76.67,Dipertimbangkan
DCX_12524,-,2,1,2,2,4,2,4,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12525,-,3,4,3,3,4,2,4,3,3,3,DBT,89.17,Dipertimbangkan
DCX_12526,-,2,3,3,2,4,2,3,4,2,1,DBT,75.83,Dipertimbangkan
DCX_12527,-,2,3,3,3,2,2,2,4,3,2,DBT,76.67,Dipertimbangkan
DCX_12528,-,3,3,3,3,3,3,3,2,3,3,DBT,87.5,Dipertimbangkan
DCX_12529,-,2,3,3,2,4,2,3,3,2,2,DBT,76.67,Dipertimbangkan
DCX_12530,-,2,2,4,3,3,2,3,2,3,2,DBT,76.67,Dipertimbangkan
DCX_12531,-,2,1,2,3,4,1,3,3,3,3,DBT,73.33,Dipertimbangkan
DCX_12532,-,2,2,3,2,3,3,2,3,3,3,DBT,77.5,Dipertimbangkan
DCX_12533,-,1,1,2,2,3,3,3,3,3,4,DBT,71.67,Dipertimbangkan
DCX_12534,-,3,3,3,3,2,3,1,2,3,3,DBT,78.33,Dipertimbangkan
DCX_12535,-,3,3,4,3,4,2,4,3,3,2,DBT,88.33,Dipertimbangkan
DCX_12536,-,2,4,5,2,3,2,3,2,3,2,DBT,77.5,Dipertimbangkan
DCX_12537,-,2,1,3,2,3,2,3,2,3,3,DBT,71.67,Dipertimbangkan
DCX_12538,-,2,2,2,2,4,2,4,2,2,3,DBT,71.67,Dipertimbangkan
DCX_12539,-,3,4,3,3,3,4,3,2,3,3,DBT,87.5,Dipertimbangkan
DCX_12540,-,3,2,4,3,3,2,3,2,2,3,DBT,80,Dipertimbangkan
DCX_12541,-,3,2,4,3,4,2,3,4,3,1,DBT,84.17,Dipertimbangkan
DCX_12542,-,3,2,3,3,3,2,3,2,3,2,DBT,77.5,Dipertimbangkan
DCX_12543,-,3,4,4,3,3,2,4,2,2,2,DBT,80,Dipertimbangkan
DCX_12544,-,2,2,3,3,3,2,3,3,2,2,DBT,73.33,Dipertimbangkan
DCX_12545,-,1,1,2,2,3,3,2,4,3,3,DBT,70.83,Dipertimbangkan
DCX_12546,-,3,3,4,3,3,2,3,3,3,2,DBT,85.83,Dipertimbangkan
DCX_12547,-,2,2,3,2,3,3,2,4,4,3,DBT,80,Dipertimbangkan
DCX_12548,-,2,2,3,3,2,4,1,2,3,3,DBT,71.67,Dipertimbangkan
DCX_12549,-,2,2,3,3,2,2,2,3,3,2,DBT,70.83,Dipertimbangkan
DCX_12550,-,2,2,3,2,3,3,3,4,3,3,DBT,83.33,Dipertimbangkan
DCX_12551,-,3,3,4,3,4,2,4,2,3,3,DBT,89.17,Dipertimbangkan
DCX_12552,-,2,2,2,2,3,3,3,3,4,3,DBT,78.33,Dipertimbangkan
DCX_12553,-,2,2,3,2,3,1,4,4,2,3,DBT,73.33,Dipertimbangkan
DCX_12554,-,1,2,2,1,4,3,3,3,3,3,DBT,75,Dipertimbangkan
DCX_12555,-,2,2,3,3,3,2,1,3,5,4,DBT,73.33,Dipertimbangkan
DCX_12556,-,3,3,3,3,3,2,3,3,2,3,DBT,83.33,Dipertimbangkan
DCX_12557,-,2,3,4,2,4,2,4,4,3,2,DBT,85,Dipertimbangkan
DCX_12558,-,3,4,4,3,3,1,3,2,3,2,DBT,80,Dipertimbangkan
DCX_12559,-,2,1,3,3,4,2,4,3,3,3,DBT,79.17,Dipertimbangkan
DCX_12560,-,2,2,4,2,3,2,3,3,3,2,DBT,76.67,Dipertimbangkan
DCX_12561,-,2,2,4,2,4,1,3,3,2,2,DBT,72.5,Dipertimbangkan
DCX_12562,-,3,3,3,3,3,2,3,2,2,3,DBT,80.83,Dipertimbangkan
DCX_12563,-,2,2,3,2,4,2,3,4,3,3,DBT,82.5,Dipertimbangkan
DCX_12564,-,2,2,3,3,2,2,2,3,4,3,DBT,74.17,Dipertimbangkan
DCX_12565,-,2,2,4,2,3,2,2,2,3,4,DBT,74.17,Dipertimbangkan
DCX_12566,-,1,2,2,2,4,2,3,3,3,3,DBT,74.17,Dipertimbangkan
DCX_12567,-,3,2,3,3,3,3,1,3,4,3,DBT,80,Dipertimbangkan
DCX_12568,-,3,3,4,3,2,2,2,3,3,3,DBT,83.33,Dipertimbangkan
DCX_12569,-,2,3,4,2,2,2,2,2,4,4,DBT,75,Dipertimbangkan
DCX_12570,-,3,3,4,3,2,3,2,3,4,4,DBT,86.67,Dipertimbangkan
DCX_12571,-,2,2,3,2,3,2,2,3,2,3,DBT,70.83,Dipertimbangkan
DCX_12572,-,2,2,3,2,3,2,2,3,4,3,DBT,74.17,Dipertimbangkan
DCX_12573,-,2,2,3,3,4,3,3,3,3,3,DBT,85.83,Dipertimbangkan
DCX_12574,-,3,2,3,3,3,2,2,3,2,3,DBT,76.67,Dipertimbangkan
DCX_12575,-,2,2,3,2,3,2,4,2,3,3,DBT,75,Dipertimbangkan
DCX_12576,-,3,3,3,3,2,2,2,2,3,4,DBT,78.33,Dipertimbangkan
DCX_12577,-,2,2,3,2,3,3,3,2,2,4,DBT,75,Dipertimbangkan
DCX_12578,-,3,2,3,3,2,3,2,2,3,3,DBT,78.33,Dipertimbangkan
DCX_12579,-,1,1,2,2,4,2,3,3,3,3,DBT,70.83,Dipertimbangkan
DCX_12580,-,2,2,3,2,3,3,3,2,4,4,DBT,78.33,Dipertimbangkan
DCX_12581,-,2,2,3,2,3,3,2,3,4,3,DBT,77.5,Dipertimbangkan
DCX_12582,-,2,1,3,2,4,3,3,3,3,2,DBT,76.67,Dipertimbangkan
DCX_12583,-,2,3,3,2,3,2,3,2,3,3,DBT,78.33,Dipertimbangkan
DCX_12584,-,2,2,2,2,3,2,3,2,3,3,DBT,72.5,Dipertimbangkan
DCX_12585,-,1,1,2,1,4,3,3,3,3,4,DBT,71.67,Dipertimbangkan
DCX_12586,-,2,1,2,2,3,2,3,3,3,3,DBT,71.67,Dipertimbangkan
DCX_12587,-,1,2,3,2,3,3,3,3,3,3,DBT,77.5,Dipertimbangkan
DCX_12588,-,3,2,3,3,4,2,3,3,3,3,DBT,85.83,Dipertimbangkan
